# MN,Msqrd
0.01,7.2809652773956952862e-25
0.01023292992280754131,7.6241065842182516687e-25
0.010471285480508995335,7.9834196411498464811e-25
0.010715193052376064174,8.3596665991519150705e-25
0.010964781961431850131,8.7536455282405315948e-25
0.011220184543019634356,9.1661921102979923754e-25
0.011481536214968827515,9.5981814116640249945e-25
0.011748975549395295417,1.0050529739266508876e-24
0.012022644346174129058,1.0524196584228789871e-24
0.012302687708123815342,1.102018665707621906e-24
0.012589254117941672104,1.1539552018858838151e-24
0.012882495516931339628,1.208339431271058258e-24
0.01318256738556407102,1.2652867100578410255e-24
0.013489628825916536092,1.3249178310077840661e-24
0.013803842646028848378,1.3873592796664978928e-24
0.014125375446227543022,1.4527435026559697905e-24
0.014454397707459275119,1.5212091886110777085e-24
0.014791083881682074222,1.5929015623561993594e-24
0.015135612484362081625,1.6679726929458996338e-24
0.015488166189124813447,1.7465818162230865293e-24
0.015848931924611134852,1.828895672578818774e-24
0.016218100973589299728,1.9150888606301924893e-24
0.016595869074375606343,2.0053442075664979978e-24
0.016982436524617443546,2.0998531569491928231e-24
0.01737800828749375467,2.1988161747882580686e-24
0.017782794100389228012,2.3024431747562711888e-24
0.018197008586099834401,2.4109539634421209306e-24
0.018620871366628674487,2.5245787065887959927e-24
0.019054607179632471827,2.6435584173041879016e-24
0.019498445997580453236,2.7681454672804551141e-24
0.019952623149688796014,2.8986041221062982978e-24
0.020417379446695293314,3.0352111018075995945e-24
0.020892961308540394831,3.1782561678053898487e-24
0.021379620895022320975,3.3280427375361407478e-24
0.021877616239495525622,3.484888528038052435e-24
0.02238721138568339612,3.6491262298684458386e-24
0.022908676527677730457,3.8211042127817030318e-24
0.023442288153199221181,4.0011872646645648243e-24
0.023988329190194904653,4.1897573652961353666e-24
0.024547089156850303561,4.3872144965738084286e-24
0.025118864315095801111,4.5939774909236758324e-24
0.025703957827688638007,4.8104849196949693279e-24
0.026302679918953819173,5.0371960234228947432e-24
0.026915348039269157174,5.2745916859330213862e-24
0.027542287033381664486,5.52317545435337874e-24
0.028183829312644538191,5.7834746071977836923e-24
0.028840315031266059424,6.0560412727858813536e-24
0.029512092266663857079,6.3414536003721471787e-24
0.030199517204020161986,6.6403169864678940149e-24
0.030902954325135905196,6.9532653589573919382e-24
0.03162277660168379332,7.2809625217317895502e-24
0.032359365692962826268,7.6241035626928827285e-24
0.03311311214825910943,7.9834163281131828461e-24
0.033884415613920254705,8.3596629664794762068e-24
0.034673685045253163945,8.7536415450944383131e-24
0.035481338923357545843,9.1661877428651830965e-24
0.036307805477010134247,9.5981766228692156029e-24
0.037153522909717253862,1.0050524488457459471e-23
0.038018939632056119615,1.0524190826831206635e-23
0.038904514499428060109,1.1020180344215361699e-23
0.039810717055349725077,1.1539545096944620722e-23
0.04073802778041127305,1.2083386722982645616e-23
0.041686938347033540177,1.2652858778607302295e-23
0.0426579518801592658,1.3249169185218074701e-23
0.043651583224016596746,1.3873582791455320778e-23
0.044668359215096311856,1.4527424056065595487e-23
0.0457088189614875029,1.5212079857203348538e-23
0.046773514128719819358,1.5929002434127453503e-23
0.047863009232263834392,1.6679712467531808886e-23
0.048977881936844619591,1.7465802305043265661e-23
0.0501187233627272285,1.8288939338728003117e-23
0.051286138399136485555,1.9150869541769848032e-23
0.052480746024977259736,2.0053421171821594651e-23
0.05370317963702527309,2.0998508648883850087e-23
0.054954087385762455209,2.198813661593605078e-23
0.056234132519034908039,2.3024404190931854982e-23
0.057543993733715693006,2.4109509419176935283e-23
0.058884365535558896727,2.5245753935532133879e-23
0.060255958607435774697,2.6435547846329902267e-23
0.061659500186148216632,2.7681414841357869079e-23
0.063095734448019324943,2.8985997546751252244e-23
0.064565422903465551588,3.0352063130146688182e-23
0.066069344800759600651,3.1782509169984973823e-23
0.067608297539198177106,3.3280369801410340086e-23
0.069183097091893648753,3.4848822151800384729e-23
0.07079457843841379108,3.6491193079574930685e-23
0.072443596007499006355,3.8210966230575143982e-23
0.074131024130091751491,4.0011789426977605234e-23
0.075857757502918376875,4.1897482404413106682e-23
0.077624711662869173389,4.3872044913698236059e-23
0.079432823472428150207,4.5939665204360872657e-23
0.081283051616409924654,4.810472890795019683e-23
0.083176377110267100617,5.0371828339969415805e-23
0.085113803820237646782,5.2745772240156930471e-23
0.087096358995608063751,5.5231595971770988839e-23
0.089125093813374552995,5.7834572201505959122e-23
0.091201083935590974212,6.0560222082687268639e-23
0.093325430079699104353,6.3414326965458950269e-23
0.095499258602143594972,6.640294065879487388e-23
0.09772372209558106827,6.9532402270334479553e-23
0.1,7.2809349651268647535e-23
0.1023292992280754131,7.624073347478382751e-23
0.10471285480508995335,7.9833831977915419761e-23
0.10715193052376064174,8.3596266398067492939e-23
0.10964781961431850131,8.7536017136928210922e-23
0.11220184543019634356,9.1661440686051937232e-23
0.11481536214968827515,9.5981287349993148696e-23
0.11748975549395295417,1.0050471980456743204e-22
0.12022644346174129058,1.0524133252958452961e-22
0.12302687708123815342,1.1020117215725138257e-22
0.12589254117941672104,1.1539475877938330608e-22
0.12882495516931339628,1.2083310825859291889e-22
0.1318256738556407102,1.2652775559075352932e-22
0.13489628825916536092,1.3249077936826084128e-22
0.13803842646028848378,1.3873482739594878915e-22
0.14125375446227543022,1.4527314351395695887e-22
0.14454397707459275119,1.5211959568440355738e-22
0.14791083881682074222,1.5928870540139464397e-22
0.15135612484362081625,1.6679567848670298023e-22
0.15488166189124813447,1.7465643733638429857e-22
0.15848931924611134852,1.8288765468667121554e-22
0.16218100973589299728,1.9150678897070189952e-22
0.16595869074375606343,2.005321213410087169e-22
0.16982436524617443546,2.0998279443621851795e-22
0.1737800828749375467,2.1987885297410840551e-22
0.17782794100389228012,2.3024128625702652317e-22
0.18197008586099834401,2.4109207267973473492e-22
0.18620871366628674487,2.5245422633396755425e-22
0.19054607179632471827,2.6435184580843821929e-22
0.19498445997580453236,2.7681016528766772276e-22
0.19952623149688796014,2.8985560805787563999e-22
0.20417379446695293314,3.0351584253326296105e-22
0.20892961308540394831,3.1781984092134750066e-22
0.21379620895022320975,3.3279794065159300572e-22
0.21877616239495525622,3.4848190869741549566e-22
0.2238721138568339612,3.6490500892776688698e-22
0.22908676527677730457,3.821020726308993694e-22
0.23442288153199221181,4.0010957235961770519e-22
0.23988329190194904653,4.189656992543446253e-22
0.24547089156850303561,4.3871044400767144809e-22
0.25118864315095801111,4.5938568164175728022e-22
0.25703957827688638007,4.8103526027799170874e-22
0.26302679918953819173,5.0370509408676453212e-22
0.26915348039269157174,5.2744326061400934864e-22
0.27542287033381664486,5.5230010269042407111e-22
0.28183829312644538191,5.7832833513893985652e-22
0.28840315031266059424,6.0558315650613059244e-22
0.29512092266663857079,6.3412236605384895429e-22
0.30199517204020161986,6.6400648625846407609e-22
0.30902954325135905196,6.952988910766830036e-22
0.3162277660168379332,7.2806594024908730272e-22
0.32359365692962826268,7.6237711992523254909e-22
0.3311311214825910943,7.9830518990746813164e-22
0.33884415613920254705,8.3592633782456525425e-22
0.34673685045253163945,8.7532034056082084078e-22
0.35481338923357545843,9.1657073328156415392e-22
0.36307805477010134247,9.5976498641196258506e-22
0.37153522909717253862,1.0049946909427359177e-21
0.38018939632056119615,1.0523557524538785284e-21
0.38904514499428060109,1.101948594265792103e-21
0.39810717055349725077,1.1538783701463847317e-21
0.4073802778041127305,1.2082551870227345781e-21
0.41686938347033540177,1.2651943381668882685e-21
0.426579518801592658,1.3248165473473081077e-21
0.43651583224016596746,1.3872482244604424083e-21
0.44668359215096311856,1.4526217331809157927e-21
0.457088189614875029,1.5210756711939694634e-21
0.46773514128719819358,1.5927551636000753859e-21
0.47863009232263834392,1.6678121701091555251e-21
0.48977881936844619591,1.7464058066706123881e-21
0.501187233627272285,1.8287026822154771723e-21
0.51286138399136485555,1.9148772512184662283e-21
0.52480746024977259736,2.0051121828206672667e-21
0.5370317963702527309,2.0995987472880183192e-21
0.54954087385762455209,2.1985372206167621382e-21
0.56234132519034908039,2.3021373081347265263e-21
0.57543993733715693006,2.4106185879866699229e-21
0.58884365535558896727,2.5242109754331173368e-21
0.60255958607435774697,2.6431552089351733536e-21
0.61659500186148216632,2.7677033590428185991e-21
0.63095734448019324943,2.8981193611512590944e-21
0.64565422903465551588,3.0346795732390931554e-21
0.66069344800759600651,3.1776733597534800798e-21
0.67608297539198177106,3.3274037028612345895e-21
0.69183097091893648753,3.4841878423409302572e-21
0.7079457843841379108,3.6483579454497770738e-21
0.72443596007499006355,3.8202618081603498404e-21
0.74131024130091751491,4.0002635892262960341e-21
0.75857757502918376875,4.188744578603058982e-21
0.77624711662869173389,4.3861040018195334046e-21
0.79432823472428150207,4.5927598619695485651e-21
0.81283051616409924654,4.8091498210682764124e-21
0.83176377110267100617,5.0357321225982194371e-21
0.85113803820237646782,5.2729865571524808656e-21
0.87096358995608063751,5.5214154731696978665e-21
0.89125093813374552995,5.7815448348454704195e-21
0.91201083935590974212,6.0539253293994922925e-21
0.93325430079699104353,6.3391335259760382061e-21
0.95499258602143594972,6.6377730885581387424e-21
0.9772372209558106827,6.9504760453828417842e-21
1.,7.2779041174565799011e-21
1.023292992280754131,7.6207501088860043529e-21
1.0471285480508995335,7.9797393618608787824e-21
1.0715193052376064174,8.3556312792519228251e-21
1.0964781961431850131,8.7492209179180340696e-21
1.1220184543019634356,9.1613406559542746846e-21
1.1481536214968827515,9.5928619372545670723e-21
1.1748975549395295417,1.0044697096911382909e-20
1.2022644346174129058,1.0517801271129014376e-20
1.2302687708123815342,1.1013174395487467715e-20
1.2589254117941672104,1.1531863295560799087e-20
1.2882495516931339628,1.2074963874067000828e-20
1.318256738556407102,1.2643623398906519516e-20
1.3489628825916536092,1.3239042896633318638e-20
1.3803842646028848378,1.386247965609625536e-20
1.4125375446227543022,1.4515249847189583375e-20
1.4454397707459275119,1.5198731259859773435e-20
1.4791083881682074222,1.5914366168731700896e-20
1.5135612484362081625,1.6663664328940713101e-20
1.5488166189124813447,1.7448206108988271187e-20
1.5848931924611134852,1.8269645766677855012e-20
1.6218100973589299728,1.9129714874434699305e-20
1.6595869074375606343,2.0030225900567741938e-20
1.6982436524617443546,2.0973075953294930993e-20
1.737800828749375467,2.1960250694623742724e-20
1.7782794100389228012,2.2993828431457356725e-20
1.8197008586099834401,2.4075984391583323912e-20
1.8620871366628674487,2.52089951924956047e-20
1.9054607179632471827,2.639524351130235162e-20
1.9498445997580453236,2.7637222964280502312e-20
1.9952623149688796014,2.893754320495380533e-20
2.0417379446695293314,3.0298935249892913008e-20
2.0892961308540394831,3.1724257041764144807e-20
2.1379620895022320975,3.3216499259486853519e-20
2.1877616239495525622,3.4778791385697306768e-20
2.238721138568339612,3.6414408042058794359e-20
2.2908676527677730457,3.8126775603302316601e-20
2.3442288153199221181,3.991947910122857383e-20
2.3988329190194904653,4.1796269430248765122e-20
2.4547089156850303561,4.3761070866387426038e-20
2.5118864315095801111,4.5817988912013490526e-20
2.5703957827688638007,4.7971318478904015277e-20
2.6302679918953819173,5.0225552422576359739e-20
2.6915348039269157174,5.2585390441146587507e-20
2.7542287033381664486,5.5055748352281641671e-20
2.8183829312644538191,5.7641767762107292507e-20
2.8840315031266059424,6.0348826140209416123e-20
2.9512092266663857079,6.3182547315118863391e-20
3.0199517204020161986,6.6148812404895572486e-20
3.0902954325135905196,6.9253771197620696711e-20
3.162277660168379332,7.2503853996760818821e-20
3.2359365692962826268,7.5905783946479628439e-20
3.311311214825910943,7.9466589852032880231e-20
3.3884415613920254705,8.3193619510384393051e-20
3.4673685045253163945,8.7094553566115821495e-20
3.5481338923357545843,9.1177419907561537288e-20
3.6307805477010134247,9.5450608617871795138e-20
3.7153522909717253862,9.9922887495380914887e-20
3.8018939632056119615,1.0460341815721976509e-19
3.8904514499428060109,1.0950177273954933006e-19
3.9810717055349725077,1.1462795120708907735e-19
4.073802778041127305,1.199923992837531204e-19
4.1686938347033540177,1.256060270151699599e-19
4.26579518801592658,1.3148022797262715831e-19
4.3651583224016596746,1.3762689910652785586e-19
4.4668359215096311856,1.4405846125574651682e-19
4.57088189614875029,1.5078788031729918301e-19
4.6773514128719819358,1.5782868907846861164e-19
4.7863009232263834392,1.6519500971091387115e-19
4.8977881936844619591,1.7290157692331097842e-19
5.01187233627272285,1.8096376176567625308e-19
5.1286138399136485555,1.8939759607467377122e-19
5.2480746024977259736,1.9821979754485509716e-19
5.370317963702527309,2.0744779540587144062e-19
5.4954087385762455209,2.1709975668017885606e-19
5.6234132519034908039,2.2719461298956425842e-19
5.7543993733715693006,2.3775208787188651384e-19
5.8884365535558896727,2.4879272456167932758e-19
6.0255958607435774697,2.6033791417962130285e-19
6.1659500186148216632,2.7240992426625666032e-19
6.3095734448019324943,2.8503192758465352587e-19
6.4565422903465551588,2.9822803110481327618e-19
6.6069344800759600651,3.1202330506948351048e-19
6.7608297539198177106,3.2644381202645902156e-19
6.9183097091893648753,3.4151663569635020007e-19
7.079457843841379108,3.5726990952701685816e-19
7.2443596007499006355,3.7373284476625682185e-19
7.4131024130091751491,3.9093575786274062311e-19
7.5857757502918376875,4.0891009698142190825e-19
7.7624711662869173389,4.2768846739354076081e-19
7.9432823472428150207,4.4730465547267376946e-19
8.1283051616409924654,4.6779365099685637675e-19
8.3176377110267100617,4.891916674223817022e-19
8.5113803820237646782,5.1153615975722305085e-19
8.7096358995608063751,5.3486583962087744473e-19
8.9125093813374552995,5.5922068703251280753e-19
9.1201083935590974212,5.8464195842033543718e-19
9.3325430079699104353,6.111721902917765835e-19
9.5499258602143594972,6.3885519794611345156e-19
9.772372209558106827,6.6773606854816473696e-19
10.,6.9786114781339726872e-19
10.23292992280754131,7.2927801948080352191e-19
10.471285480508995335,7.6203547666990922279e-19
10.715193052376064174,7.9618348413189380258e-19
10.964781961431850131,8.3177313031170481767e-19
11.220184543019634356,8.6885656803788025774e-19
11.481536214968827515,9.0748694254923568568e-19
11.748975549395295417,9.4771830545232731317e-19
12.022644346174129058,9.8960551308040441772e-19
12.302687708123815342,1.0332041075932013191e-18
12.589254117941672104,1.0785701790172421979e-18
12.882495516931339628,1.1257602062782777074e-18
13.18256738556407102,1.1748308751210845799e-18
13.489628825916536092,1.2258388706473172965e-18
13.803842646028848378,1.2788406420297511121e-18
14.125375446227543022,1.3338921367816514248e-18
14.454397707459275119,1.3910485017739509158e-18
14.791083881682074222,1.4503637480015245104e-18
15.135612484362081625,1.5118903759046042944e-18
15.488166189124813447,1.5756789578541980097e-18
15.848931924611134852,1.6417776742137241819e-18
16.218100973589299728,1.7102317991960484445e-18
16.595869074375606343,1.7810831325495496727e-18
16.982436524617443546,1.8543693729335089685e-18
17.37800828749375467,1.9301234286878094452e-18
17.782794100389228012,2.0083726615717248177e-18
18.197008586099834401,2.0891380589500035497e-18
18.620871366628674487,2.1724333298518062569e-18
19.054607179632471827,2.2582639203316547391e-18
19.498445997580453236,2.3466259436361263319e-18
19.952623149688796014,2.4375050208431103559e-18
20.417379446695293314,2.5308750279128525035e-18
20.892961308540394831,2.6266967454964049618e-18
21.379620895022320975,2.7249164084166124589e-18
21.877616239495525622,2.8254641525037597014e-18
22.38721138568339612,2.9282523574729334235e-18
22.908676527677730457,3.0331738858205477649e-18
23.442288153199221181,3.1401002193491217328e-18
23.988329190194904653,3.2488794969676377063e-18
24.547089156850303561,3.3593344599361315577e-18
25.118864315095801111,3.4712603138169629786e-18
25.703957827688638007,3.5844225201658645154e-18
26.302679918953819173,3.6985545355651132908e-18
26.915348039269157174,3.8133555211108799834e-18
27.542287033381664486,3.9284880520821649661e-18
28.183829312644538191,4.0435758654318966724e-18
28.840315031266059424,4.1582016921751342932e-18
29.512092266663857079,4.2719052329643981389e-18
30.199517204020161986,4.3841813484392231661e-18
30.902954325135905196,4.494478551665644037e-18
31.62277660168379332,4.6021979085468004004e-18
32.359365692962826268,4.7066924739579522201e-18
33.11311214825910943,4.807267417082065425e-18
33.884415613920254705,4.9031810196257977674e-18
34.673685045253163945,4.9936467660093275852e-18
35.481338923357545843,5.0778367860905249384e-18
36.307805477010134247,5.1548869594798774874e-18
37.153522909717253862,5.2239040471548907229e-18
38.018939632056119615,5.2839752821943223606e-18
38.904514499428060109,5.3341809285287165737e-18
39.810717055349725077,5.3736104063824432553e-18
40.73802778041127305,5.4013826875705199494e-18
41.686938347033540177,5.416671785326978634e-18
42.6579518801592658,5.4187383045528985118e-18
43.651583224016596746,5.4069681823643846201e-18
44.668359215096311856,5.38091993914933405e-18
45.7088189614875029,5.3403819811066473818e-18
46.773514128719819358,5.2854417511690302291e-18
47.863009232263834392,5.2165688217483525929e-18
48.977881936844619591,5.1347143661684875815e-18
50.1187233627272285,5.0414298431977757754e-18
51.286138399136485555,4.9390081890942195607e-18
52.480746024977259736,4.8306513436285331938e-18
53.70317963702527309,4.720668551705786222e-18
54.954087385762455209,4.614710593192114898e-18
56.234132519034908039,4.5200459150209196774e-18
57.543993733715693006,4.4458855884698906673e-18
58.884365535558896727,4.4037651100799309368e-18
60.255958607435774697,4.4079923293724609823e-18
61.659500186148216632,4.4761722460236764133e-18
63.095734448019324943,4.6298211030567855659e-18
64.565422903465551588,4.8950841449523536598e-18
66.069344800759600651,5.3035736495078867078e-18
67.608297539198177106,5.8933464248407161508e-18
69.183097091893648753,6.7100429399277962366e-18
70.79457843841379108,7.8082136880926711217e-18
72.443596007499006355,9.2528623364015787403e-18
74.131024130091751491,1.1121239768807691064e-17
75.857757502918376875,1.3504928377680957235e-17
77.624711662869173389,1.6512262001244783911e-17
79.432823472428150207,2.0271133863165647754e-17
81.283051616409924654,2.4932252882780820561e-17
83.176377110267100617,3.0672917948464592967e-17
85.113803820237646782,3.7701390364344200851e-17
87.096358995608063751,4.6261956901085463838e-17
89.125093813374552995,5.6640789945109723054e-17
91.201083935590974212,6.917272742359684617e-17
93.325430079699104353,8.4249113802419877451e-17
95.499258602143594972,1.0232686487555591536e-16
97.72372209558106827,1.2393894370674955952e-16
100.,1.497064634290053023e-16
102.3292992280754131,1.8035266520840000266e-16
104.71285480508995335,2.1671905717177500409e-16
107.15193052376064174,2.5978404321388911151e-16
109.64781961431850131,3.1068442017823895784e-16
112.20184543019634356,3.7074017891166625297e-16
114.81536214968827515,4.4148311023437517893e-16
117.48975549395295417,5.2468979221734520509e-16
120.22644346174129058,6.2241962178109050472e-16
123.02687708123815342,7.3705865320366377976e-16
125.89254117941672104,8.713701205820693593e-16
128.82495516931339628,1.0285526528472709313e-15
131.8256738556407102,1.2123073411359203057e-15
134.89628825916536092,1.4269149920976649726e-15
138.03842646028848378,1.6773251004262211432e-15
141.25375446227543022,1.9692583034056487386e-15
144.54397707459275119,2.3093243439944346236e-15
147.91083881682074222,2.7051578720219172338e-15
151.35612484362081625,3.1655747612937397084e-15
154.88166189124813447,3.700752020513805085e-15
158.48931924611134852,4.3224348356459265876e-15
162.18100973589299728,5.0441748095213018282e-15
165.95869074375606343,5.8816040713264089717e-15
169.82436524617443546,6.8527506257695475383e-15
173.7800828749375467,7.9784011126481831955e-15
177.82794100389228012,9.2825180676416778867e-15
181.97008586099834401,1.0792719832141747298e-14
186.20871366628674487,1.2540832474141125582e-14
190.54607179632471827,1.4563524476982502259e-14
194.98445997580453236,1.6903036554943578296e-14
199.52623149688796014,1.9608020794998518201e-14
204.17379446695293314,2.2734505438019533557e-14
208.92961308540394831,2.6347004040780867994e-14
213.79620895022320975,3.0519790549042989108e-14
218.77616239495525622,3.5338365015288712634e-14
223.8721138568339612,4.0901138373862178911e-14
229.08676527677730457,4.7321368911956620523e-14
234.42288153199221181,5.4729387928214707706e-14
239.88329190194904653,6.3275157644782722708e-14
245.47089156850303561,7.3131210840447044397e-14
251.18864315095801111,8.4496029024789883373e-14
257.03957827688638007,9.7597924417155183173e-14
263.02679918953819173,1.1269950069155226259e-13
269.15348039269157174,1.3010277858539442089e-13
275.42287033381664486,1.5015508525969556538e-13
281.83829312644538191,1.732558209862134283e-13
288.40315031266059424,1.9986423360457004102e-13
295.12092266663857079,2.305083505628779479e-13
301.99517204020161986,2.6579524060006288607e-13
309.02954325135905196,3.0642280267314306033e-13
316.2277660168379332,3.531933090676357702e-13
323.59365692962826268,4.0702896331600566034e-13
331.1311214825910943,4.6898977223294887616e-13
338.84415613920254705,5.4029407579828762169e-13
346.73685045253163945,6.2234212962913196704e-13
354.81338923357545843,7.1674319335966967582e-13
363.07805477010134247,8.253466455111990842e-13
371.53522909717253862,9.5027772267482460058e-13
380.18939632056119615,1.0939785695235026994e-12
389.04514499428060109,1.2592553880169796044e-12
398.10717055349725077,1.4493325911124164071e-12
407.3802778041127305,1.6679150005839658561e-12
416.86938347033540177,1.9192592827568859888e-12
426.579518801592658,2.2082559930275896724e-12
436.51583224016596746,2.5405238033594420998e-12
446.68359215096311856,2.9225177204065330953e-12
457.088189614875029,3.3616533699922052657e-12
467.73514128719819358,3.8664497314861541545e-12
478.63009232263834392,4.4466930590741129626e-12
489.77881936844619591,5.1136251327611884741e-12
501.187233627272285,5.880159447959913819e-12
512.86138399136485555,6.7611294876040524394e-12
524.80746024977259736,7.7735738351376482451e-12
537.0317963702527309,8.9370635922116238212e-12
549.54087385762455209,1.0274078374975423869e-11
562.34132519034908039,1.1810438092977191786e-11
575.43993733715693006,1.3575798782677961534e-11
588.84365535558896727,1.5604221993875719435e-11
602.55958607435774697,1.793482863538428757e-11
616.59500186148216632,2.0612549803056838919e-11
630.95734448019324943,2.3688988969613418048e-11
645.65422903465551588,2.7223412047238528588e-11
660.69344800759600651,3.128388428133378903e-11
676.08297539198177106,3.5948575743959585928e-11
691.83097091893648753,4.130726042213438214e-11
707.9457843841379108,4.7463037601002940747e-11
724.43596007499006355,5.4534308495804092947e-11
741.31024130091751491,6.2657045970936033919e-11
758.57757502918376875,7.1987400792662437578e-11
776.24711662869173389,8.2704694301401715324e-11
794.32823472428150207,9.501485478326802101e-11
812.83051616409924654,1.0915436331001341734e-10
831.76377110267100617,1.253947845641422631e-10
851.13803820237646782,1.4404796935818282344e-10
870.96358995608063751,1.6547202840799053261e-10
891.25093813374552995,1.9007819167533232171e-10
912.01083935590974212,2.1833868453710106045e-10
933.25430079699104353,2.5079577149140068131e-10
954.99258602143594972,2.8807214044652068622e-10
977.2372209558106827,3.3088282628472399974e-10
1000.,3.8004890183936426211e-10
