# energy,pi_pi_pi0,pi0_a,pi_pi,eta_a,e_e,mu_mu
7.899164436407635e+00,4.059507649596231e-03,0.000000000000000e+00,8.204549624395305e-05,5.084258640004399e-07,5.812892122368680e-07,4.256243797894811e-07
8.120919447707713e+00,3.930467596577570e-03,0.000000000000000e+00,7.955045500038625e-05,4.923931017047953e-07,5.650719590094422e-07,4.129306883689021e-07
8.348899837075635e+00,3.805076312390883e-03,0.000000000000000e+00,7.712518669311211e-05,4.768650472251207e-07,5.492977457811003e-07,4.005932661230800e-07
8.583280370943330e+00,3.683234013241510e-03,0.000000000000000e+00,7.476784537863736e-05,4.617350808940671e-07,5.339544802534893e-07,3.886023719359075e-07
8.824240721999907e+00,3.564843619327103e-03,0.000000000000000e+00,7.247663637210799e-05,4.470730326685933e-07,5.190304004854566e-07,3.769485303608299e-07
9.071965606926041e+00,3.449810728626291e-03,0.000000000000000e+00,7.024980902837246e-05,4.328905154983016e-07,5.045140658764639e-07,3.656225243585708e-07
9.326644927995183e+00,3.338043591279682e-03,0.000000000000000e+00,6.808566379096758e-05,4.190936880144676e-07,4.903943483963203e-07,3.546153882330261e-07
9.588473918649791e+00,3.229453073798931e-03,0.000000000000000e+00,6.598255286664159e-05,4.056999572894126e-07,4.766604240545364e-07,3.439184007599243e-07
9.857653293164475e+00,3.123952623784229e-03,0.000000000000000e+00,6.393885920814903e-05,3.927463722276445e-07,4.633017646027371e-07,3.335230785029806e-07
1.013438940051054e+01,3.021458227534357e-03,0.000000000000000e+00,6.195302752084686e-05,3.801846311743637e-07,4.503081294637923e-07,3.234211693124362e-07
1.041889438254022e+01,2.921888368517387e-03,0.000000000000000e+00,6.002352885210334e-05,3.679691724589466e-07,4.376695578814527e-07,3.136046460009895e-07
1.071138633661141e+01,2.825163970437966e-03,0.000000000000000e+00,5.814888608571890e-05,3.561510925934920e-07,4.253763612845018e-07,3.040657001922944e-07
1.101208948277799e+01,2.731208340865199e-03,0.000000000000000e+00,5.632765970200677e-05,3.447210549317563e-07,4.134191158595477e-07,2.947967363373001e-07
1.132123433567353e+01,2.639947116877391e-03,0.000000000000000e+00,5.455844239509965e-05,3.336023815564281e-07,4.017886553267735e-07,2.857903658938636e-07
1.163905788122056e+01,2.551308206484860e-03,4.341339569538832e-04,5.283987844680887e-05,3.228356444434026e-07,3.904760639130979e-07,2.770394016651670e-07
1.196580375830045e+01,2.465221725764245e-03,4.341339569538832e-04,5.117062792634045e-05,3.124370041680901e-07,3.794726695173703e-07,2.685368522926185e-07
1.230172244552343e+01,2.381619950373581e-03,4.341339569538832e-04,4.954940698559820e-05,3.023408697668956e-07,3.687700370623514e-07,2.602759168990137e-07
1.264707145324180e+01,2.300437249300211e-03,4.341339569538832e-04,4.797494391191733e-05,2.925509048769282e-07,3.583599620283868e-07,2.522499798778616e-07
1.300211552095360e+01,2.221609989271009e-03,4.341339569538832e-04,4.644600647081528e-05,2.830979697606824e-07,3.482344641638178e-07,2.444526058248898e-07
1.336712682024809e+01,2.145076478637711e-03,4.341339569538832e-04,4.496136798052664e-05,2.739496965464917e-07,3.383857813672986e-07,2.368775346078435e-07
1.374238516344847e+01,2.085998837752050e-03,4.341339569538832e-04,4.351981048089586e-05,2.650669513157181e-07,3.288063637373431e-07,2.295186765708213e-07
1.412817821811194e+01,2.135397554617595e-03,4.341339569538832e-04,4.212015048844295e-05,2.564873310834649e-07,3.194888677845273e-07,2.223701078694654e-07
1.452480172755135e+01,2.283365668763341e-03,4.341339569538832e-04,4.076123577048813e-05,2.482104941825211e-07,3.104261508019204e-07,2.154260659334528e-07
1.493255973754783e+01,2.520543411437324e-03,4.341339569538832e-04,3.944194477778381e-05,2.402109898406801e-07,3.016112653894144e-07,2.086809450528059e-07
1.535176482942777e+01,2.831928298142298e-03,4.341339569538832e-04,3.816118799213607e-05,2.328650574413076e-07,2.930374541277707e-07,2.021292920846614e-07
1.578273835968312e+01,3.201515557908833e-03,4.341339569538832e-04,3.691790328345660e-05,2.262974967179306e-07,2.846981443982867e-07,1.957658022772087e-07
1.622581070631848e+01,3.139462190009150e-03,4.341339569538832e-04,3.571105821423322e-05,2.204768197156034e-07,2.765869433441202e-07,1.895853152076135e-07
1.668132152211420e+01,3.557193259475870e-03,4.341339569538832e-04,3.453964849158645e-05,2.201547092040440e-07,2.686976329693974e-07,1.835828108308170e-07
1.714961999499913e+01,4.005740689641665e-03,4.341339569538832e-04,3.340269689153909e-05,2.300199753797863e-07,2.610241653723604e-07,1.777534056362037e-07
1.763106511573305e+01,4.475933777084154e-03,4.341339569538832e-04,3.229925537386979e-05,2.503359204833909e-07,2.535606581088861e-07,1.720923489091970e-07
1.812602595310358e+01,4.953613650926033e-03,4.341339569538832e-04,3.122839505029674e-05,2.822353880654245e-07,2.463013896828322e-07,1.665950190949357e-07
1.863488193684912e+01,4.900409894373121e-03,4.341339569538832e-04,3.018921760105883e-05,3.290987931012309e-07,2.392407951597408e-07,1.612569202612510e-07
1.915802314852402e+01,5.376166406918565e-03,4.341339569538832e-04,2.918084973836243e-05,3.915950423266142e-07,2.323734619005477e-07,1.560736786582566e-07
1.969585062052942e+01,5.841823618851980e-03,4.341339569538832e-04,2.820243519616861e-05,4.702056310801888e-07,2.256941254120182e-07,1.510410393719238e-07
2.024877664353886e+01,5.793403786222427e-03,4.341339569538832e-04,2.725315000720372e-05,5.681533130751449e-07,2.191976653107287e-07,1.461548630690936e-07
2.081722508255411e+01,6.247601586112091e-03,4.341339569538832e-04,2.633218291664528e-05,6.828337823198815e-07,2.128791013975020e-07,1.414111228314511e-07
2.140163170183415e+01,6.680670216444299e-03,4.341339569538832e-04,2.543875287847983e-05,8.184392264525399e-07,2.067335898392784e-07,1.368059010760460e-07
2.200244449894547e+01,6.636670912664505e-03,4.341339569538832e-04,2.457209571528076e-05,9.704935537517007e-07,2.007564194555038e-07,1.323353865600263e-07
2.262012404819059e+01,7.050599511703635e-03,4.341339569538832e-04,2.373146846288789e-05,1.134626103265207e-06,1.949430081061769e-07,1.279958714673010e-07
2.325514385367737e+01,7.009356734376333e-03,4.341339569538832e-04,2.291614986619062e-05,1.311076869362456e-06,1.892888991787941e-07,1.237837485749232e-07
2.390799071230061e+01,7.392909739390236e-03,4.341339569538832e-04,2.212543288102412e-05,1.500811917549416e-06,1.837897581714856e-07,1.196955084970392e-07
2.457916508691326e+01,7.354278276538823e-03,4.341339569538832e-04,2.135863579402584e-05,1.706270907657832e-06,1.784413693697340e-07,1.157277370043167e-07
2.526918148997401e+01,7.706500552137345e-03,4.341339569538832e-04,2.061509340466802e-05,1.928230136263529e-06,1.732396326141164e-07,1.118771124168178e-07
2.597856887796479e+01,7.670341810252393e-03,4.341339569538832e-04,1.989415655251985e-05,2.167052530659081e-06,1.681805601565949e-07,1.081404030683438e-07
2.670787105688143e+01,7.985493806271452e-03,4.341339569538832e-04,1.919519521295215e-05,2.420976801258902e-06,1.632602736029375e-07,1.045144648403295e-07
2.745764709910714e+01,7.951674403777136e-03,4.341339569538832e-04,1.851759552289409e-05,2.689505580568512e-06,1.584750009389307e-07,1.009962387634280e-07
2.822847177198932e+01,8.231127961656679e-03,4.341339569538832e-04,1.786076082720060e-05,2.972819582066547e-06,1.538210736380939e-07,9.758274868496994e-08
2.902093597844762e+01,8.199520332813275e-03,4.341339569538832e-04,1.722411054902193e-05,3.269979825553058e-06,1.492949238486799e-07,9.427109900054002e-08
2.983564720995178e+01,8.435724681872139e-03,4.341339569538832e-04,1.660707917048366e-05,3.578581556321457e-06,1.448930816577978e-07,9.105847244795720e-08
3.067323001221547e+01,8.406207153756000e-03,4.341339569538832e-04,1.600911578000930e-05,3.898806506151182e-06,1.406121724305608e-07,8.794212796200269e-08
3.153432646396406e+01,8.377690593400296e-03,4.341339569538832e-04,1.542968744370059e-05,4.230198989804180e-06,1.364489142222134e-07,8.491939858827842e-08
3.241959666914249e+01,8.575770803241822e-03,4.341339569538832e-04,1.486827150564688e-05,4.570565964832564e-06,1.324001152612507e-07,8.198768945463097e-08
3.332971926294168e+01,8.549172098373959e-03,4.341339569538832e-04,1.432435994541768e-05,4.919167167685387e-06,1.284626715015927e-07,7.914447579861771e-08
3.426539193203012e+01,8.523491327745688e-03,4.341339569538832e-04,1.379746075906727e-05,5.270091452248795e-06,1.246335642419370e-07,7.638730104953950e-08
3.522733194939031e+01,8.678283975460050e-03,4.341339569538832e-04,1.328709529734516e-05,5.619012032719797e-06,1.209098578104553e-07,7.371377496360348e-08
3.621627672416979e+01,8.654360486623514e-03,4.341339569538832e-04,1.279279433866076e-05,5.964860130640976e-06,1.172886973130547e-07,7.112157181082299e-08
3.723298436696795e+01,8.631277655537759e-03,4.341339569538832e-04,1.231410383498186e-05,6.305881718780976e-06,1.137673064434718e-07,6.860842861230384e-08
3.827823427099293e+01,8.609011162491359e-03,4.341339569538832e-04,1.185058072152379e-05,6.638182769884768e-06,1.103429853535106e-07,6.617214342660041e-08
3.935282770953278e+01,8.717231959114101e-03,4.341339569538832e-04,1.140179537421784e-05,6.958576442934496e-06,1.070131085817879e-07,6.381057368387128e-08
4.045758845020003e+01,8.696526733820518e-03,4.341339569538832e-04,1.096733254271373e-05,7.266391583521588e-06,1.037751230393880e-07,6.152163456659477e-08
4.159336338641951e+01,8.676568059030242e-03,4.341339569538832e-04,1.054677164686362e-05,7.559230752614753e-06,1.006265460508743e-07,5.930329743564560e-08
4.276102318664496e+01,8.657333807358492e-03,4.341339569538832e-04,1.013972920039806e-05,7.833773280314386e-06,9.756496344914427e-08,5.715358830056448e-08
4.396146296180044e+01,8.718965481448118e-03,4.341339569538832e-04,9.745814107687858e-06,8.088644026685779e-06,9.458802772265954e-08,5.507058633289424e-08
4.519560295145943e+01,8.701116596094785e-03,4.341339569538832e-04,9.364651314712367e-06,8.329689256314581e-06,9.169345621361731e-08,5.305242242148172e-08
4.646438922928664e+01,8.683929696584280e-03,4.341339569538832e-04,8.995874338314336e-06,8.558659812230641e-06,8.887902936567025e-08,5.109727776868210e-08
4.776879442828482e+01,8.667385149866128e-03,4.341339569538832e-04,8.639126817025009e-06,8.775510755505127e-06,8.614258901983473e-08,4.920338252643060e-08
4.910981848640062e+01,8.651463918647778e-03,4.341339569538832e-04,8.294063569566431e-06,8.978914294552087e-06,8.348203675727062e-08,4.736901447118011e-08
5.048848941306259e+01,8.636147343709252e-03,4.341339569538832e-04,7.960347495716940e-06,9.166494905772180e-06,8.089533228764096e-08,4.559249771672939e-08
5.190586407723774e+01,8.621417888088049e-03,4.341339569538832e-04,7.637649990243981e-06,9.337844012374656e-06,7.838049188180154e-08,4.387220146399685e-08
5.336302901761248e+01,8.622401919850534e-03,4.341339569538832e-04,7.325655148710103e-06,9.492744703632614e-06,7.593558684759462e-08,4.220653878682016e-08
5.486110127551684e+01,8.608794191574646e-03,4.341339569538832e-04,7.024046791095125e-06,9.633021958062742e-06,7.355874204756062e-08,4.059396545289101e-08
5.640122925123216e+01,8.595723140379522e-03,4.341339569538832e-04,6.732528199430248e-06,9.756375815401474e-06,7.124813445740440e-08,3.903297877895617e-08
5.798459358433804e+01,8.583171824740866e-03,4.341339569538832e-04,6.450800718720762e-06,9.861705813454138e-06,6.900199176408501e-08,3.752211651944182e-08
5.961240805877288e+01,8.571124704005667e-03,4.341339569538832e-04,6.178582756293264e-06,9.950703003012543e-06,6.681859100242570e-08,3.605995578767968e-08
6.128592053330365e+01,8.559566851913109e-03,4.341339569538832e-04,5.915595137200755e-06,1.002343847926053e-05,6.469625722916390e-08,3.464511200893446e-08
6.300641389811567e+01,8.548483824967664e-03,4.341339569538832e-04,5.661567251028532e-06,1.007764894127975e-05,6.263336223339197e-08,3.327623790445393e-08
6.477520705825772e+01,8.537861145454829e-03,4.341339569538832e-04,5.416241627115719e-06,1.011408135441888e-05,6.062832328235793e-08,3.195202250577838e-08
6.659365594469479e+01,8.527685429762401e-03,4.341339569538832e-04,5.179345743901318e-06,1.013390254602685e-05,5.867960190162181e-08,3.067119019856601e-08
6.846315455374581e+01,8.517943337580417e-03,4.341339569538832e-04,4.950648426912602e-06,1.013503464412356e-05,5.678570268858145e-08,2.943249979520262e-08
7.038513601570020e+01,8.508625451339593e-03,4.341339569538832e-04,4.729905674478431e-06,1.011874162242932e-05,5.494517215840648e-08,2.823474363548165e-08
7.236107369343496e+01,8.499717180752967e-03,4.341339569538832e-04,4.516870568490612e-06,1.008572724210241e-05,5.315659762143217e-08,2.707674671464702e-08
7.439248231187246e+01,8.491212108564454e-03,4.341339569538832e-04,4.311326882617717e-06,1.003508767968274e-05,5.141860609108687e-08,2.595736583810518e-08
7.648091911914729e+01,8.483091166431665e-03,4.341339569538832e-04,4.113048949678656e-06,9.965857399008781e-06,4.972986322143711e-08,2.487548880211461e-08
7.862798508036937e+01,8.475342429467113e-03,4.341339569538832e-04,3.921819375289444e-06,9.879713339471832e-06,4.808907227345427e-08,2.383003359977043e-08
8.083532610490064e+01,8.467954860736959e-03,4.341339569538832e-04,3.737432134968421e-06,9.777499841118612e-06,4.649497310911201e-08,2.281994765159834e-08
8.310463430808446e+01,8.460917596203810e-03,4.341339569538832e-04,3.559680219266015e-06,9.657686458418667e-06,4.494634121243816e-08,2.184420706007322e-08
8.543764930839747e+01,8.454221414478789e-03,4.341339569538832e-04,3.388367699413699e-06,9.520448003275386e-06,4.344198673664761e-08,2.090181588736992e-08
8.783615956101504e+01,8.432717866840246e-03,4.341339569538832e-04,3.223303413799401e-06,9.368071036094635e-06,4.198075357649156e-08,1.999180545564603e-08
9.030200372881497e+01,8.426687658632120e-03,4.341339569538832e-04,3.064300347797721e-06,9.199873707831166e-06,4.056151846495646e-08,1.911323366914045e-08
9.283707209186976e+01,8.420968497575988e-03,4.341339569538832e-04,2.911177983550646e-06,9.015457916157825e-06,3.918319009344526e-08,1.826518435735261e-08
9.544330799650695e+01,8.415548331986185e-03,4.341339569538832e-04,2.763761234641239e-06,8.814358199757354e-06,3.784470825456879e-08,1.744676663854247e-08
9.812270934505105e+01,8.410417806673582e-03,4.341339569538832e-04,2.621880518514188e-06,8.597125462597628e-06,3.654504300666199e-08,1.665711430275735e-08
1.008773301273855e+02,8.405573123872098e-03,4.341339569538832e-04,2.485370944956260e-06,8.363579862254227e-06,3.528319385912846e-08,1.589538521355445e-08
1.037092819955119e+02,8.401011593251635e-03,4.341339569538832e-04,2.354073198221318e-06,8.114166781951196e-06,3.405818897769094e-08,1.516076072753673e-08
1.066207358823102e+02,8.316558679402942e-03,4.341339569538832e-04,2.227832491194787e-06,7.848400587605332e-06,3.286908440860060e-08,1.445244513076271e-08
1.096139236657458e+02,8.312520581619066e-03,4.341339569538832e-04,2.106499538759889e-06,7.567893120752376e-06,3.171496332081785e-08,1.376966509101811e-08
1.126911398797936e+02,8.308726041559258e-03,4.341339569538832e-04,1.989930920585238e-06,7.272787359728434e-06,3.059493526513462e-08,1.311166912485542e-08
1.158547434733945e+02,8.305180068331712e-03,4.341339569538832e-04,1.877982730826105e-06,6.965254535905049e-06,2.950813544914594e-08,1.247772707820372e-08
1.191071596187905e+02,8.172182767231978e-03,4.341339569538832e-04,1.770523859621317e-06,6.646001161598739e-06,2.845372402690977e-08,1.186712961923456e-08
1.224508815706274e+02,8.169096882057312e-03,4.341339569538832e-04,1.667420666219233e-06,6.314807893752187e-06,2.743088540204156e-08,1.127918774202476e-08
1.258884725772463e+02,8.166222568606095e-03,4.341339569538832e-04,1.568547698641839e-06,5.973549320859347e-06,2.643882754288405e-08,1.071323227939187e-08
1.294225678456333e+02,8.163567513504643e-03,4.341339569538832e-04,1.473782880288815e-06,5.626538359540691e-06,2.547678130825498e-08,1.016861342307519e-08
1.330558765615290e+02,7.981531561162401e-03,4.341339569538832e-04,1.383007854509106e-06,5.276130886221684e-06,2.454399978211304e-08,9.644700249198888e-09
1.367911839662527e+02,7.979259781782917e-03,4.341339569538832e-04,1.296109602358569e-06,4.922771798416235e-06,2.363975761527734e-08,9.140880246668988e-09
1.406313534918264e+02,7.977182912282211e-03,4.341339569538832e-04,1.212976454911132e-06,4.569686488847008e-06,2.276335037209000e-08,8.656558845816748e-09
1.445793289560401e+02,7.749658460663346e-03,4.341339569538832e-04,1.133503756610639e-06,4.224040230176279e-06,2.191409387960179e-08,8.191158944192650e-09
1.486381368191393e+02,7.747917958541738e-03,4.341339569538832e-04,1.057589246653753e-06,3.886138442302294e-06,2.109132357648354e-08,7.744120425923218e-09
1.528108885038657e+02,7.746347682500423e-03,4.341339569538832e-04,9.851335184298471e-07,3.557965156003158e-06,2.029439385839426e-08,7.314899670445603e-09
1.571007827806280e+02,7.478168183301937e-03,4.341339569538832e-04,9.160414685545314e-07,3.240798275564392e-06,1.952267741595280e-08,6.902969045709154e-09
1.615111082196326e+02,7.476890355894473e-03,4.341339569538832e-04,8.502207049559986e-07,2.935345338494938e-06,1.877556456072346e-08,6.507816380039543e-09
1.660452457118537e+02,7.163593739512940e-03,4.341339569538832e-04,7.875827758684449e-07,2.643010840370309e-06,1.805246253370327e-08,6.128944405761061e-09
1.707066710607735e+02,7.162575786621255e-03,4.341339569538832e-04,7.280426818222820e-07,2.364904276698102e-06,1.735279478962762e-08,5.765870166303188e-09
1.754989576468844e+02,6.811551956289345e-03,4.341339569538832e-04,6.715206717346666e-07,2.101504522553585e-06,1.667600024891658e-08,5.418124376800539e-09
1.804257791669889e+02,6.810764672994695e-03,4.341339569538832e-04,6.179387127710873e-07,1.853085045166993e-06,1.602153250716903e-08,5.085250726026926e-09
1.854909124504023e+02,6.420476660646472e-03,4.341339569538832e-04,5.672214882028977e-07,1.620604511463969e-06,1.538885898962820e-08,4.766805104736500e-09
1.906982403542138e+02,6.419888434264636e-03,4.341339569538832e-04,5.192961719168441e-07,1.404426404284063e-06,1.477746003480527e-08,4.462354741922837e-09
1.960517547398296e+02,5.995909327179715e-03,4.341339569538832e-04,4.740917612892995e-07,3.644209680576761e-06,1.418682788718274e-08,4.171477225870795e-09
2.015555595330747e+02,5.995484353774834e-03,4.341339569538832e-04,4.315387646979591e-07,3.460609903523247e-06,1.361646557325145e-08,3.893759380780828e-09
2.072138738702023e+02,5.538601090073046e-03,4.341339569538832e-04,3.915683274226542e-07,3.293095428122273e-06,1.306588562751770e-08,3.628795961632354e-09
2.130310353322211e+02,5.538310411395467e-03,4.341339569538832e-04,3.541087593213637e-07,3.142138893391521e-06,1.253460862476903e-08,3.376188119024242e-09
2.190115032700234e+02,5.059574860109189e-03,4.341339569538832e-04,3.190940278074338e-07,3.006660367137376e-06,1.202216146065245e-08,3.135541570808995e-09
2.251598622228569e+02,4.558286743149745e-03,4.341339569538832e-04,2.864218848478429e-07,2.885947776200280e-06,1.152807530278016e-08,2.906464396672738e-09
2.314808254327663e+02,4.558147289279400e-03,4.341339569538832e-04,2.559791018846281e-07,2.780383918828765e-06,1.105188310651985e-08,2.688564342752611e-09
2.379792384576936e+02,4.042414192455996e-03,4.341339569538832e-04,2.276546789818850e-07,2.690185056388499e-06,1.059311654932025e-08,2.481445481830632e-09
2.446600828860152e+02,3.515017488361973e-03,4.341339569538832e-04,2.013413657428851e-07,2.615152278300623e-06,1.015130217850141e-08,2.284704014148896e-09
2.515284801553522e+02,3.514968434136811e-03,4.341339569538832e-04,1.769364188900280e-07,2.555658912880206e-06,9.725956479651646e-09,2.097922904066772e-09
2.585896954785907e+02,2.982374522382796e-03,4.341339569538832e-04,1.543424981605375e-07,2.511829395062421e-06,9.316579439174802e-09,1.920664911482957e-09
2.658491418801168e+02,2.455556897668742e-03,4.341339569538832e-04,1.334661446224002e-07,2.479686082661127e-06,8.922645966378107e-09,1.752463365108384e-09
2.733123843453607e+02,1.948624510943537e-03,4.341339569538832e-04,1.142202912809815e-07,2.458137198874040e-06,8.543594207490921e-09,1.592809686498345e-09
2.809851440868353e+02,1.470698074270664e-03,4.341339569538832e-04,9.652266948196649e-08,2.447481046589709e-06,8.178809235153889e-09,1.441136117374231e-09
2.888733029299328e+02,1.470695654395939e-03,4.341339569538832e-04,8.030003143151027e-08,2.443402725928031e-06,7.827599661046174e-09,1.296791155542543e-09
2.969829078218466e+02,1.037142754920762e-03,4.341339569538832e-04,6.548392425873791e-08,2.440700275537434e-06,7.489163059930025e-09,1.159003527510157e-09
3.053201754670704e+02,6.598317266812756e-04,4.341339569538832e-04,5.201746784272189e-08,2.439405358963244e-06,7.162533014293108e-09,1.026827417516036e-09
3.138914970930363e+02,3.547156465893700e-04,4.341339569538832e-04,3.985495403894745e-08,2.439290311441895e-06,6.846494560455923e-09,8.990555937146324e-10
3.227034433495343e+02,1.367439865821461e-04,4.341339569538832e-04,2.896729276857469e-08,2.439290306824719e-06,6.539442230020201e-09,7.740743920323264e-10
3.317627693456773e+02,1.522185488829975e-05,4.341339569538832e-04,1.934482836136142e-08,2.439290303989277e-06,6.239126441858777e-09,6.496058948423717e-10
3.410764198282660e+02,0.000000000000000e+00,4.341339569538832e-04,1.101240945589457e-08,2.439290303026315e-06,5.942163033028899e-09,5.222112730437198e-10
3.506515345055349e+02,0.000000000000000e+00,4.341339569538832e-04,4.043451094877649e-09,2.439290302703825e-06,5.642979050414953e-09,3.862266054011899e-10
3.604954535203450e+02,0.000000000000000e+00,4.341339569538832e-04,0.000000000000000e+00,2.439290302504787e-06,5.331182235997406e-09,2.311139125526144e-10
3.706157230770315e+02,0.000000000000000e+00,4.341339569538832e-04,0.000000000000000e+00,2.439290302427918e-06,4.983285304734680e-09,3.314279761748158e-11
3.810201012262108e+02,0.000000000000000e+00,4.341339569538832e-04,0.000000000000000e+00,2.439290302426531e-06,4.522476395655210e-09,7.213879196426208e-14
3.917165638119929e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.219936843232238e-19,0.000000000000000e+00,0.000000000000000e+00
4.027133105861442e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.321408352949798e-20,0.000000000000000e+00,0.000000000000000e+00
4.140187714938976e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.256416131362263e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.375907454135299e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.498753283558389e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.625047791447561e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.754887793325324e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.888372822637992e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.025605207056625e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.166690146919885e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.311735795879101e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.460853343807231e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.614157102035458e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.771764590982538e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.933796630244262e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.100377431211940e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.271634692291109e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.447699696793213e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.628707413575502e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.814796600506119e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.006109910833943e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.202794002544424e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.404999650785464e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.612881863449455e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.826600000000000e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
